Input,Percentage
332,0.09525
6,0.088875
172,0.10175
708,0.100625
321,0.0995
414,0.0905
171,0.101125
457,0.099875
169,0.10075
507,0.098125
483,0.10225
352,0.094125
199,0.101
200,0.086125
837,0.08825
271,0.103125
59,0.0955
830,0.0935
552,0.09175
296,0.1045
27,0.098375
795,0.104625
463,0.09875
841,0.099
219,0.10125
964,0.093875
614,0.104125
299,0.1025
786,0.097125
39,0.111875
201,0.10025
606,0.103375
761,0.10975
745,0.087125
425,0.1115
350,0.108125
367,0.11675
626,0.106125
967,0.114125
508,0.0955
542,0.098125
365,0.09225
952,0.107125
627,0.100875
917,0.0985
381,0.1065
77,0.087125
190,0.095375
864,0.100125
137,0.096
138,0.108625
398,0.116125
259,0.1035
945,0.096125
636,0.100625
250,0.097875
651,0.092875
978,0.094375
768,0.086625
402,0.103
897,0.09725
102,0.098625
650,0.09675
433,0.09125
334,0.0975
298,0.094375
498,0.089375
678,0.09725
514,0.10075
450,0.119875
740,0.102
260,0.10325
869,0.105625
130,0.102
88,0.115125
235,0.105
344,0.112875
620,0.11425
812,0.107375
358,0.1055
806,0.083
371,0.0985
995,0.09875
468,0.10225
46,0.111625
110,0.0945
241,0.08775
928,0.094625
170,0.095875
744,0.088
856,0.092
164,0.10475
40,0.102625
272,0.093
31,0.101625
284,0.103375
127,0.09525
780,0.0985
41,0.092625
785,0.095375
383,0.102125
519,0.096625
500,0.09575
441,0.086875
315,0.1085
943,0.1055
393,0.085
772,0.1015
781,0.090625
406,0.11125
408,0.104875
588,0.094375
65,0.105875
762,0.09825
87,0.1085
274,0.121375
860,0.10925
700,0.106
355,0.111125
326,0.099125
278,0.098
649,0.107375
360,0.09
634,0.09675
291,0.1015
330,0.10775
234,0.09325
846,0.103125
185,0.099625
592,0.0925
690,0.09975
506,0.08975
364,0.100125
972,0.114875
509,0.09325
568,0.106625
265,0.097125
314,0.098
392,0.108375
472,0.101
484,0.099375
834,0.10975
535,0.106375
464,0.099125
842,0.0975
543,0.106375
916,0.100875
773,0.099875
522,0.095125
803,0.109125
229,0.1055
990,0.110625
875,0.10575
374,0.101375
937,0.111125
909,0.104125
977,0.102375
118,0.1095
722,0.09875
898,0.10675
173,0.088125
276,0.09625
652,0.09825
851,0.096125
286,0.093875
487,0.093
119,0.10325
368,0.095875
631,0.10675
114,0.099
767,0.0935
935,0.102625
589,0.09
879,0.097625
782,0.095875
232,0.094875
513,0.101125
821,0.082
494,0.092
689,0.096
228,0.09225
771,0.103375
765,0.096875
920,0.098
188,0.096
85,0.104125
389,0.102125
479,0.102125
143,0.0995
906,0.113
92,0.10075
448,0.106
862,0.109125
502,0.094125
944,0.1245
461,0.10825
681,0.103375
436,0.1
857,0.096125
847,0.101125
691,0.09625
719,0.097875
492,0.097625
881,0.098
545,0.0965
306,0.088875
743,0.10075
215,0.098375
101,0.09825
705,0.094875
382,0.099625
814,0.101625
992,0.093
206,0.101375
557,0.0955
838,0.10275
194,0.103375
531,0.095625
737,0.09875
485,0.099125
828,0.095125
707,0.0995
123,0.099875
621,0.106875
203,0.089875
800,0.098875
262,0.097
327,0.0905
48,0.0925
807,0.112875
801,0.10725
863,0.110125
129,0.1135
434,0.104125
177,0.09625
310,0.11275
738,0.097125
440,0.118625
8,0.102625
263,0.100375
91,0.112125
657,0.0955
268,0.091625
451,0.110875
135,0.106125
151,0.099
999,0.09575
779,0.104625
942,0.09825
571,0.091375
813,0.101875
638,0.099375
844,0.095625
833,0.099375
391,0.105
300,0.091
255,0.09125
529,0.094875
204,0.0995
769,0.091875
486,0.090625
941,0.088
58,0.101
576,0.1025
17,0.08975
242,0.102125
563,0.111375
695,0.100125
86,0.098875
874,0.106625
734,0.118
790,0.09075
149,0.121875
802,0.10375
111,0.102625
787,0.094875
938,0.096375
9,0.102375
537,0.10525
61,0.09
573,0.098125
430,0.08725
534,0.097375
4,0.09075
617,0.089625
703,0.093625
892,0.094
362,0.096125
877,0.1025
890,0.093125
21,0.098
836,0.121125
481,0.098125
961,0.0855
758,0.097875
109,0.092375
184,0.0965
547,0.093625
610,0.09725
925,0.101625
591,0.102875
176,0.106875
783,0.108875
810,0.09875
973,0.087125
431,0.099375
852,0.098
395,0.10075
44,0.106
721,0.11325
444,0.11025
895,0.1055
289,0.101125
672,0.11375
804,0.110125
449,0.09675
412,0.108
870,0.114125
974,0.104
2,0.102125
976,0.094625
237,0.09575
72,0.106875
597,0.0975
524,0.096625
996,0.1055
249,0.103875
859,0.08725
443,0.099375
349,0.10575
503,0.104375
205,0.096125
615,0.101125
386,0.10275
285,0.101375
178,0.097375
975,0.089
376,0.0955
878,0.090375
377,0.0965
308,0.088375
533,0.08575
530,0.092
180,0.10075
385,0.087875
668,0.094125
182,0.103
607,0.103375
236,0.106875
491,0.110875
292,0.101125
512,0.101125
243,0.10875
290,0.106125
193,0.10025
446,0.1015
776,0.10775
202,0.107875
911,0.096375
329,0.11375
981,0.102625
68,0.1025
914,0.10025
736,0.099375
816,0.1025
421,0.085875
489,0.092625
162,0.093
760,0.1025
240,0.098375
45,0.0995
186,0.09575
458,0.098875
136,0.10025
270,0.103875
54,0.101875
811,0.10575
994,0.09175
553,0.095625
35,0.10275
596,0.098875
794,0.1005
516,0.09575
770,0.098625
210,0.1015
817,0.09125
855,0.09275
955,0.10025
645,0.101625
20,0.11625
889,0.1015
490,0.106875
609,0.109875
387,0.114125
829,0.112625
699,0.103
258,0.10175
390,0.105375
142,0.099375
80,0.097625
939,0.092875
160,0.093625
409,0.092875
919,0.099375
323,0.085125
872,0.094875
753,0.096375
982,0.09825
980,0.10675
808,0.097875
749,0.110875
337,0.106125
195,0.097
471,0.10275
947,0.09775
754,0.10575
419,0.092125
331,0.11025
835,0.096
818,0.099625
685,0.093625
715,0.101625
603,0.10175
792,0.092
10,0.09475
936,0.101125
81,0.104125
887,0.094
139,0.094125
328,0.11625
713,0.1045
625,0.0905
940,0.116375
716,0.107125
307,0.10975
25,0.103625
630,0.098
226,0.1075
963,0.09425
590,0.095375
913,0.106
493,0.093625
297,0.095625
302,0.095625
521,0.095375
415,0.093375
266,0.09875
827,0.09175
893,0.096
726,0.102875
42,0.1
971,0.103
438,0.100625
558,0.091625
755,0.09875
865,0.100625
320,0.1065
370,0.091375
731,0.11175
725,0.105125
275,0.095625
608,0.09225
351,0.086875
225,0.092125
99,0.10025
924,0.10425
679,0.09875
106,0.102375
946,0.08875
482,0.09975
831,0.11475
598,0.10675
748,0.1025
527,0.100875
825,0.10675
587,0.105625
407,0.11
466,0.109875
267,0.092125
684,0.10075
26,0.107125
148,0.1095
437,0.093875
850,0.09975
158,0.090375
246,0.108375
815,0.09575
720,0.091625
989,0.094125
888,0.104125
682,0.101375
343,0.1025
988,0.095375
257,0.096625
7,0.097375
662,0.0965
435,0.102
238,0.10075
953,0.0915
840,0.09875
548,0.101875
899,0.087375
894,0.10125
623,0.102625
653,0.092
426,0.099875
117,0.09025
422,0.09325
474,0.09975
824,0.1125
986,0.0955
342,0.10475
107,0.10875
218,0.0965
724,0.10525
75,0.0965
873,0.11925
417,0.107625
567,0.091
683,0.100375
868,0.0915
991,0.09925
56,0.100625
784,0.08375
525,0.096375
901,0.09475
96,0.0915
43,0.096625
465,0.10225
157,0.09475
196,0.091875
359,0.10125
165,0.08925
131,0.0885
341,0.102375
569,0.094375
778,0.090125
283,0.091625
428,0.101375
763,0.0955
595,0.105
819,0.092375
150,0.09225
439,0.0965
294,0.098125
904,0.098625
556,0.087375
134,0.09075
453,0.102125
363,0.110625
741,0.108625
495,0.09575
293,0.118875
3,0.100875
281,0.11875
217,0.10025
95,0.093
432,0.10525
216,0.10375
604,0.091875
121,0.103125
191,0.0995
57,0.086875
701,0.10025
192,0.097625
189,0.09725
303,0.103875
710,0.08925
619,0.104875
467,0.093
616,0.088625
954,0.104
622,0.105875
247,0.09925
220,0.10575
646,0.1035
18,0.111
968,0.1055
248,0.101875
675,0.096125
853,0.087125
335,0.09425
222,0.0845
83,0.10575
282,0.0945
373,0.084875
84,0.110375
198,0.09825
401,0.1045
789,0.1185
883,0.108125
822,0.10875
245,0.10725
579,0.107
227,0.118375
520,0.102125
643,0.101375
912,0.10325
153,0.09225
152,0.100625
37,0.07925
144,0.10325
580,0.091375
478,0.087875
644,0.092625
751,0.0945
473,0.095125
208,0.08875
951,0.101125
826,0.0945
63,0.105625
871,0.100125
455,0.09375
313,0.099875
957,0.097875
718,0.0905
74,0.08075
416,0.10425
908,0.102125
669,0.095375
400,0.107
76,0.09825
15,0.101625
501,0.098625
876,0.1105
727,0.103375
340,0.0965
146,0.092625
269,0.09225
252,0.112375
958,0.09675
694,0.09225
13,0.10925
279,0.09475
459,0.104625
174,0.11
728,0.105625
687,0.1125
798,0.096125
809,0.103625
907,0.107375
647,0.10475
49,0.09
333,0.102625
23,0.089875
405,0.1
742,0.094875
570,0.09725
470,0.094375
562,0.096625
53,0.100875
642,0.1075
404,0.08775
656,0.0885
33,0.104875
528,0.10575
640,0.094875
665,0.096
36,0.099125
599,0.096
477,0.0965
90,0.101875
641,0.0985
112,0.094625
113,0.106
584,0.090125
730,0.091375
735,0.095875
660,0.101625
19,0.105
600,0.112375
115,0.105375
884,0.118875
209,0.10425
166,0.098375
60,0.10725
70,0.090375
16,0.117125
796,0.0925
347,0.0925
336,0.107125
497,0.091125
346,0.099
566,0.093
420,0.09275
213,0.095875
549,0.0965
156,0.107125
839,0.097875
103,0.1035
128,0.0965
348,0.0945
469,0.10025
959,0.108875
541,0.099375
711,0.098
447,0.09275
639,0.098875
820,0.089875
655,0.09675
581,0.098
93,0.093875
64,0.110125
934,0.0945
301,0.09375
949,0.086625
161,0.101125
637,0.10225
399,0.091375
22,0.102375
55,0.10125
554,0.099625
930,0.121125
179,0.1095
663,0.106375
34,0.105875
89,0.10725
312,0.11475
418,0.0885
147,0.10525
764,0.1015
551,0.10075
133,0.091875
517,0.096375
379,0.098
932,0.09825
94,0.086625
575,0.103875
163,0.10275
496,0.098
628,0.101375
918,0.09825
654,0.09125
676,0.0915
175,0.09875
664,0.0965
239,0.105375
560,0.100625
108,0.1065
582,0.094625
38,0.096625
546,0.105
372,0.093375
231,0.111375
793,0.099875
686,0.097625
612,0.098125
388,0.10325
1000,0.103875
565,0.096875
635,0.108375
633,0.108625
380,0.124875
214,0.09025
316,0.116875
480,0.09575
29,0.108625
384,0.114625
555,0.095125
32,0.095875
24,0.10125
510,0.092
511,0.0925
858,0.092125
648,0.0965
673,0.099625
539,0.094625
132,0.098375
696,0.090125
777,0.1045
14,0.0915
578,0.103125
613,0.09275
256,0.1055
997,0.095375
550,0.11025
561,0.098625
280,0.09275
611,0.094875
843,0.09425
159,0.092375
750,0.0975
756,0.095375
145,0.087875
629,0.09975
752,0.096625
82,0.098625
667,0.09925
970,0.095125
536,0.103
476,0.106625
532,0.099125
910,0.1055
499,0.0895
224,0.1075
601,0.104125
799,0.100625
706,0.109625
