Input,Percentage
15,0.10066666666666667
501,0.10866666666666666
876,0.084
727,0.09233333333333334
340,0.11566666666666667
146,0.10866666666666666
269,0.10233333333333333
252,0.108
958,0.08966666666666667
694,0.08566666666666667
13,0.101
279,0.102
459,0.1
174,0.09666666666666666
728,0.10566666666666667
687,0.08166666666666667
798,0.10033333333333333
809,0.11033333333333334
907,0.10066666666666667
647,0.09733333333333333
49,0.10066666666666667
333,0.08766666666666667
23,0.08733333333333333
405,0.11033333333333334
742,0.104
570,0.11333333333333333
470,0.109
562,0.10466666666666667
53,0.073
642,0.09833333333333333
404,0.104
656,0.101
33,0.11566666666666667
528,0.11833333333333333
640,0.07966666666666666
665,0.08666666666666667
36,0.10633333333333334
599,0.10366666666666667
477,0.10633333333333334
90,0.113
641,0.086
112,0.086
113,0.10633333333333334
584,0.108
730,0.101
735,0.12233333333333334
660,0.11
19,0.07933333333333334
600,0.094
115,0.10666666666666667
884,0.10166666666666667
209,0.10166666666666667
166,0.10266666666666667
60,0.093
70,0.08566666666666667
16,0.11033333333333334
796,0.10533333333333333
347,0.098
336,0.10066666666666667
497,0.10266666666666667
346,0.07833333333333334
566,0.096
420,0.10933333333333334
213,0.10233333333333333
549,0.10233333333333333
156,0.106
839,0.08866666666666667
103,0.08833333333333333
128,0.09733333333333333
348,0.11133333333333334
469,0.09433333333333334
959,0.10233333333333333
541,0.08333333333333333
711,0.08366666666666667
447,0.09533333333333334
639,0.102
820,0.09633333333333334
655,0.10733333333333334
581,0.10566666666666667
93,0.084
64,0.08466666666666667
934,0.10933333333333334
301,0.11533333333333333
949,0.09966666666666667
161,0.10766666666666666
637,0.104
399,0.07433333333333333
22,0.10533333333333333
55,0.121
554,0.1
930,0.10566666666666667
179,0.11033333333333334
663,0.07233333333333333
34,0.07666666666666666
89,0.11066666666666666
312,0.111
418,0.093
147,0.108
764,0.10133333333333333
551,0.06866666666666667
133,0.11166666666666666
517,0.11166666666666666
379,0.08933333333333333
932,0.11266666666666666
94,0.12066666666666667
575,0.077
163,0.09566666666666666
496,0.113
628,0.107
918,0.10233333333333333
654,0.111
676,0.09233333333333334
175,0.075
664,0.10533333333333333
239,0.11466666666666667
560,0.09666666666666666
108,0.101
582,0.09466666666666666
38,0.09333333333333334
546,0.09766666666666667
372,0.09366666666666666
231,0.115
793,0.095
686,0.10633333333333334
612,0.08633333333333333
388,0.081
1000,0.11166666666666666
565,0.106
635,0.10166666666666667
633,0.11266666666666666
380,0.098
214,0.076
316,0.09433333333333334
480,0.10466666666666667
29,0.102
384,0.11066666666666666
555,0.105
32,0.08333333333333333
24,0.08033333333333334
510,0.10733333333333334
511,0.106
858,0.09766666666666667
648,0.099
673,0.08933333333333333
539,0.08266666666666667
132,0.09466666666666666
696,0.104
777,0.10333333333333333
14,0.10333333333333333
578,0.097
613,0.09333333333333334
256,0.08266666666666667
997,0.10833333333333334
550,0.107
561,0.10733333333333334
280,0.11166666666666666
611,0.10733333333333334
843,0.09566666666666666
159,0.10533333333333333
750,0.11533333333333333
756,0.09
145,0.10066666666666667
629,0.09666666666666666
752,0.09266666666666666
82,0.09266666666666666
667,0.121
970,0.105
536,0.09633333333333334
476,0.12633333333333333
532,0.09266666666666666
910,0.06333333333333334
499,0.108
224,0.10733333333333334
601,0.107
799,0.11166666666666666
706,0.107
